AirName,AircraftModel,Comments,DateFlown,EntertainmentRating,FoodRating,FullReview,GroundServiceRating,OverallScore,Recommended,ReviewDate,ReviewTitle,ReviewrCountry,Route,SeatComfortRating,SeatType,ServiceRating,TravelType,ValueRating,Verified,WifiRating
United,Boeing 777-200,,Jul-16,1,2, |  ,1,1,,28th July 2016,"""big failure to fly with them""", (United States) ,LAX to LHR,1,Economy Class,1,Solo Leisure,1,1,2
United,,,Jul-16,1,1," |  Flew United Airlines, first class from Los Angeles - Chicago and return. Service was appalling, other than the wider seat, it may as well have been a coach trip. Shortly after take off, I asked one of the flight attendants for a second serving of nuts, to my shock, she said (actually ""snipped"" was more like it) ""no, we have only one serving per person"". For a first class ticket, you can't get a second thimble of nuts? When lunch was served, it seemed like it took forever,  two or three passengers were served after which there were long intervals before the next few passengers were served. There were those who were finishing before we'd even started. As to the preparation - there was not even an attempt to cover the fold up trays with a linen of any kind and the food was not good - unappetizing coach grade cafeteria fare. Internet in both directions was available for a charge - something like $3.99/hour. This, I've never heard of especially in first class. Nonetheless, I paid for the entire flight and could not get it to work in either direction. $20.00 wasted. The condition of the plane felt ok, solid and relatively new - though the electric plug at my seat was loose, and wouldn't hold a cord, the entire socket tipped out with the weight of the electric cord so that was unusable as well. The only redeeming value on the flight were the more comfortable seatings and the fact that the pilot seemed experienced. My question on this flight: other than the more comfortable seats - what did I pay for? This was a very poor excuse for what was supposed to be a first class flight. ",2,2,,5th July 2016,"""a very poor excuse""", (United States) ,LAX to ORD via LAX,4,First Class,2,Couple Leisure,1,1,1
United,,,Jul-16,1,1," | Washington DC to Chicago O'Hare with United. From the employee who checked our bag before entering security in IAD to the final woman who said ""see ya"" in a demeaning tone as we exited the plane in ORD, I have never had more rude customer service through an entire trip in my life. Will never book with them again.",1,2,,5th July 2016,"""rude customer service through entire trip""", (United States) ,IAD to ORD,1,Economy Class,1,Couple Leisure,1,1,1
United,,,Jun-16,3,1,"Flew United Airlines from London Heathrow to Newark, USA. Flight was early and took off early which was great. Lots of room as flight half empty. Cabin staff came round with drinks x 2 quite quickly into flight, then not seen again. Seen sitting at back of plane chatting on trips to toilet. On boarding plane I banged my face on window in between walkway and plane. Large egg came up on my eye. I reported it to cabin crew who were not interested in my discomfort. Staff looked smart in appearance but was not impressed with attitude. Entertainment good enough. Food below average, could have gone without.",4,3,,4th July 2016,"""not impressed with attitude""", (United States) ,LHR to EWR,3,Economy Class,1,Couple Leisure,2,0,0
United,Boeing 777,,Jul-16,2,1," | San Francisco to London with United. Worst lounge and worst food in Business Class that I have ever had. The company I work for always selects the cheapest business class flight from LHR to SFO and so I have tried quite a few - BA, Virgin etc. Apart from the seat that goes flat, United should be embarrassed to call this Business Class. I even had to pay for a Gin and Tonic in the ""Club"" Lounge, which was more full and far dirtier than the main airport. Never again. My team makes 200+ flights to SFO a year and I'm not going to let them go on United.",1,1,,3rd July 2016,"""worst lounge and worst food""", (United States) ,SFO to LHR,4,Business Class,2,Business,1,1,2
United,B767-300ER,,Jun-16,4,2,"Quick and easy check in procedure at Geneva Airport. United boards from the C-pier via busses to the apron (our 767 and the IAD plane, were parked at the opposite end of the terminal, as there is construction here to build a new international long haul pier). Flight was maybe 25% full so a real treat to board an empty plane. United has done a nice job of updating these 767's that sports the 2 class cabin. It was clean and tidy, if standard United look and feel. Cabin crew were very pleasant on this empty flight. Departure was right on time. Good selection of films to pass the 8 hour + journey. Smooth flight. Flight deck kept us informed of progress. Food was very basic and not much of it. Mid flight ice cream and a pre-landing hot sandwich. WIFI did not work at all. Immigration, baggage claim, and onto Manhattan in 20 minutes after deplaning. Would have preferred the later Swiss flight to JFK on the A330-300 but this was a great alternative not just because it was empty, but because it was on time and early departure. United still have a long way to up their game but progress is slowly showing.",3,9,yes,2nd July 2016,"""cabin crew were very pleasant""", (United States) ,GVA to EWR,4,Economy Class,4,Couple Leisure,4,0,1
United,,,Jun-16,1,1, | San Diego to Maui and I will never use United Airlines again. Seats so small I can't move. No padding at all. Service left a lot to be desired. The price may have been a few dollars less but I know learned comfort means so much when you are coming long distance. This airline is all about lining their pockets and no care for customers.,3,1,,2nd July 2016,"""will never use United again""", (United States) ,SAN to OGG,1,Economy Class,1,Solo Leisure,1,1,1
United,Boeing 777-200,,Jun-16,0,0," |  Chicago to Paris CDG with United. Business class seats that are well behind competitors. 8 abreast, 4 in centre and required to step over to exit to WC. Narrow, cramped and minimal privacy. These are ""economy premium"" seats, nothing more. I would never choose UA again voluntarily for transatlantic flights. Ground staff were excellent: I had an involuntary re-rerouting and the assistance was great. Shame the commercial guys believe 8 abreast gives better economics than competitors six abreast. It won't. Occupancy will be lower.",4,1,,2nd July 2016,"""Business class seats well behind competitors""", (United States) ,ORD to CDG,1,Business Class,2,Business,2,1,0
United,Boeing 737-900,,Jul-16,4,3,"I'll say first that the flight itself from Seattle to Newark was very pleasant. Both the outgoing and returning aircraft were newer, departed on time and arrived early in each instance. My review is going to focus solely on the support staff in the terminal, prior to security screening. My family arrived at Seatac airport roughly an hour and a half prior to our 6.19am flight. We checked our first bag, then attempted to check a car seat at the United Airlines terminal. It took them damned near a half hour to check a single car seat. What would have been ample time to make a flight had been cut by a third to do something that should have taken 5 minutes. Now for Newark. Same issue with checking the car seat, except the customer service specialist that walks up and down the check-in area, who's job it is to assist customers with their trouble checking in and checking bags, practically ignored me until I had said ""Ma'm"" about 5 or 6 times. At which point she gave me a ""Why are you bothering me"" look and continued walking. If at all possible I will not be flying United Airlines again, especially not if I have anything more complicated than a boarding pass and a carry-on bag to deal with. Clearly that is more than they are equipped to handle.",1,1,,1st July 2016,"""half hour to check a car seat""", (United States) ,SEA to EWR,3,Economy Class,4,Family Leisure,2,0,4
United,,,Jun-16,1,1," |  Las Vegas to Houston with United Airlines. By far the most awful experience I have ever had! We were delayed due to sever weather and I know that was not controllable but we had a 4 hour layover in Houston and would have made it if the pilot and the crew didn't time out and they would have had a crew to take us, which by the way the crew would have times out in the air during the flight. We get to Houston and they have no outgoing flights at night so we have no way to leave until 8:45 am the next morning but they won't put us up for a night because according to them it isn't ""their problem, they cannot control the weather!""  We spent the night in an airport that was locked down, no food or restaurant open except for some sandwich shop and we hadn't ate since 9 this morning because we should have been home hours ago. Horrible customer service! The lady at our gate called for back up to help at least five times and not one person came.  The only nice thing we had happen was the night janitor got us some blankets because it was freezing in the airport and we had 9 hours to wait for our next flight. I will never take this airline again!",1,1,,1st July 2016,"""never take this airline again""", (United States) ,LAS to IAH,1,Economy Class,1,Couple Leisure,1,1,0
United,,,Jun-16,1,1,"WaShington to Honolulu via San Francisco with United. Crew to SFO not so friendly. Not bad, just not friendly or welcoming. San Franisco airport boarding was late and there were no seats in the waiting area, so it set up a chaotic atmosphere. The flight was totally full and I had to check my carry on, even though it fit in the size checker. Annoying, since I did not have any other checked bags, and it was not an issue on any of the other flights. Won't book with United again as the airline lacked customer service.",3,4,,1st July 2016,"""airline lacked customer service""", (United States) ,IAD to HNL via SFO,3,Economy Class,2,Solo Leisure,2,0,2
United,,,Jun-16,1,1," |  When I booked this flight I thought I was getting a deal. This flight was booked in Dec 2015 for a departure date of 20 May from Milwaukee to Honolulu. The seats I initially selected were not provided even though I paid the bill. What a mess and a headache going on for 3 hours getting this cleared up. I did not like the method for the WiFi connection. I had to pay an additional charge just to receive a video and still no Internet connection. The use of my own device and no way to maintain power. When I purchased food it was awful. I have traveled to Hawaii and back 6 times. This was the worst. Never will I utilize United Airlines again. At one time it may have been good, not anymore.",2,3,,13th June 2016,"""may have been good, not anymore""", (United States) ,MKE to HNL,1,Premium Economy,2,Couple Leisure,3,1,1
United,,,Jun-16,4,1," | Houston to Pensacola with United. The lack of punctuality is very disappointing for a multi-billion dollar company. Communication is essential in today's thriving consumer market which United Airlines fails to display on the event of delays. As a ""valued"" member of other airline companies, my first trip with UA is very disappointing. I am very dissatisfied and will not recommend this poor airline service to any of my colleagues or family members.",1,2,,13th June 2016,"""lack of punctuality disappointing""", (United States) ,IAH to PNS,1,Economy Class,1,Couple Leisure,4,1,1
United,,,May-16,1,1," |  Quite simply the worst in cabin service in the industry. Catering - meagre, mean, and distributed across the flight in a way that makes no sense and leaves you wondering who from United has actually been involved in this experience. 14.5 hour flight from Melbourne to Orlando via Los Angeles - 1st service less than an hour into the flight - a tiny main meal at 10.30 am in the morning. Eat it because you will be waiting another 12/13 hours before you will see any more food, and when that finally comes - look at what is delivered - a bread roll and an egg frittata. I thought I would distract myself with movies and TV but no, the entertainment system was not working - so was hungry and bored for 8 hours. The actual aircraft was nearly brand new and was terrific - a pity the only variables that United have to differentiate themselves with are all to the negative. 

",1,1,,11th June 2016,"""hungry and bored""", (United States) ,MEL to MCO via LAX,2,Economy Class,1,Solo Leisure,2,1,1
United,ERJ175 / Boeing 737-700,,May-16,2,2,"Montreal to Mexico via Newark. I was not looking forward to flying United Airlines but was positively surprised in many aspects. The flight out of Montreal departed on time. The small Embraer was in very good condition and the short service and snacks was enough for this short flight. Connecting through EWR from Canada is not an issue as immigration is pre-cleared, so I headed directly to the lounge. The food offerings are not that great and the lounge is crowded, but drink variety is good, lounge is clean and service very good. I have mixed feeling for the second leg of the trip: the plane was not very new, but it was clean and well maintained. Cabin crew were very friendly and nice; the purser even found out my birthday had been the day before and she said congratulations. Food portions were small, but the selection was well balanced. However, once the service was over, FAs retreated to the galley, I do not know if they did any drink rounds as I fell asleep for quite a bit. Air Canada does offer a far superior business class product on similar length flights in terms of food; service was more friendly on UA. IFE was the Direct TV product I was not familar with and I did not like that much. Pilots kept passengers informed continuously. Overall it was a nice flight and the price was amazingly cheap. ",4,7,yes,9th June 2016,"""price was amazingly cheap""", (United States) ,YUL to MEX via EWR,3,First Class,5,Solo Leisure,4,0,3
United,,,Jun-16,1,1," |  After missing one flight to reach our final destination, United Airlines connected us to London (out of course), to reconnect again to Athens. The rep at United Airlines who booked our tickets to London said she also booked our tickets for Athens. Upon arriving in London, Aegean had no tickets for us to leave for Athens with the 12.15 (we had arrived in London at 11.30), they then put us on the 4.30 flight. Finally, we make it to our final destination at 12.30am, over 12 hours later because of United Airlines. Now we have no luggage and everyone is putting the fault on each other. United is not taking any responsibility for my luggage when the last time I saw my luggage was when I handed it over to United.",1,1,,9th June 2016,"""not taking any responsibility""", (United States) ,ATL to ATH ,1,Economy Class,2,Family Leisure,1,1,0
United,,,Jun-16,0,0,"Washington to Denver. My fiance and myself were late to boarding because the parking lot driver told us he was going to the correct terminal and did not so, we were late to board. An extremely nice United Airlines employee helped us switch our flight and we only had to wait an hour! Extremely thankful for her help! ",5,10,yes,8th June 2016,"""thankful for her help""", (United States) ,IAH to DEN,4,Economy Class,4,Couple Leisure,4,0,0
United,,,May-16,1,2, |  United Airlines flight delayed over two hours into Chicago. Missed flight into Dublin by 1/2 hr. When we got off the plane the wait for customer service was about 3 hours so any hope for a rebooking the same night was hopeless. When we finally got customer service they said the earliest flight they could accommodate was Sunday arriving Monday (it was Wednesday). Our total time in Dublin was only 4.5 days. After much persistence they booked us through Delta for us to arrive on Friday. Because of their delay we lost a day of our trip and had to pay for a hotel in Chicago. Now the real fun begins when we tried to address our luggage. The luggage department said they made arrangements for our bags to be transferred to Delta. Delta didn't have them when we went to check in. They called United who said they put them on our connecting flight that we missed. 4 days and 6 phone calls later I was told our luggage was in Dublin if we wanted to pick it up. We saved for a dream vacation and paid for a nightmare.,1,1,,8th June 2016,"""paid for a nightmare""", (United States) ,DEN to DUB via ORD,2,Economy Class,1,Solo Leisure,1,1,2
United,,,Jun-16,1,1,"Fresno to Pittsburgh via Denver with United Airlines. I am so tired of delays on United. 2 weeks ago I was delayed out of Fresno and missed my connection to Frankfurt, causing me to lose a whole day off my trip to Africa. Today, yet another delay, again out of Fresno, making me 8 hours late to my final destination. In the last few years I have spent 2 unplanned nights in Denver, been reduced to tears of frustration on 2 other occasions, and have been late by more than 3 hours many times. With airline profits soaring, you would think that they wouldn't be cutting resources so closely that I can pretty much assume I will be delayed on most of my itineraries.",1,1,,5th June 2016,"""so tired of delays""", (United States) ,FAT to PIT via DEN,2,First Class,3,Couple Leisure,1,0,2
United,Boeing 777-200,,May-16,0,1," | Taipei to San Francisco with United - absurd and filthy are what come to mind each time I step onto a United flight. The flight attendants are rude and completely inattentive. The food is mediocre and I'm not expecting much. The cabin itself is a filthy mess. A visit to the restroom midway across the Pacific and the floor is wet, it's smelly, there's tissue paper and seat covers all over the floor - I feel terrible for the individuals whom are seated next to toilets. The seat recline is next to non-existent and the seats themselves are hard and uncomfortable. I'll never fly intercontinental on United ever again and Domestic US travel is because of my desire to accumulate milage on Star Alliance carriers - otherwise I'd fly Delta.",1,1,,3rd June 2016,"""seats hard and uncomfortable""", (United States) ,TPE to SFO,1,Premium Economy,1,Business,1,1,0
United,Boeing 777-200,,Mar-16,5,3,"Los Angeles to London Heathrow with United. It took us about 25 minutes to check in and go through security. When we got to the gate area, we went to the United Lounge. The construction at LAX was going on, and the United Lounge was flooding so we had to go to the United Business/First Class Lounge instead. The Lounge was extremely overcrowded, and we had to wait 10 minutes just to get a seat. When we got to the gate, we boarded in 10 minutes. The plane was a 777-200, and it had comfortable seats. They served dinner after take-off. UA have the most amazing entertainment system. I slept until after breakfast, and when I woke up there was my breakfast on my tray however, the smell of the breakfast was repulsive, and I did not eat it. When we approached and circled around London, the captain flew around the city pointing landmarks out. When we landed, it took about 5 minutes to get off the plane.",3,7,yes,3rd June 2016,"""breakfast was repulsive""", (United States) ,LAX to LHR,4,Economy Class,5,Family Leisure,3,0,0
United,Boeing 777-300,,Apr-16,4,4," |  Frankfurt to Newark with United Airlines and a very good flight. Very comfortable and good food. Also good IFE, only bad thing was that they had unfriendly crew. Ontime flight. Much to watch on screen and much leg room. Good price quality!",5,9,yes,18th May 2016,"""a very good flight""", (Netherlands) ,FRA to EWR,5,Economy Class,2,Family Leisure,5,1,0
United,Boeing 737,,May-16,1,2,"San Francisco to Fort Lauderdale with United Airlines. For a red eye flight this plane was so dated and uncomfortable, very uncomfortable. The plane looked like it had seen better days, cigarette trays in the arm rest will give you an indication of its age and it looked as thought the leather was about as dated. Check in staff were not so friendly or helpful. I was a fan of Continental back before the merger, and thinking United would uphold some of the standards I have taken them on a few occasions - but clearly I'm mistaken and sadly disappointed with staff and specifically aircraft comfort and appearance. For a ride back in the 70s this is your airline.",2,3,,16th May 2016,"""a ride back in the 70s""", (Netherlands) ,SFO to FLL,1,Business Class,3,Solo Leisure,2,0,5
United,,,May-16,0,0," |  Las Vegas to Oklahoma via Denver. I recently flew with United to Oklahoma to visit relatives, in May. When we did our self check in. We all had separate seats even my 3yr old daughter! I went to ask for assistance and was given the ""we can't assist you with your seats, then she points to the sign ""bag drop off only"". She then said go sort yourself out at the gate. we got to the gate, and waited for someone to assist us at the service desk. When someone finally appeared. We asked if they could help us with the seating arrangements, because how could they seat a child on their own. We were told they couldn't help with seating arrangements we needed to go to the ticketing desk, which was on the other side of the terminal! we were told we can go ask people to move so we could sit next to my daughter. Frustrating! Then before boarding we were stopped by the gate boarding attendant and was told we had too many bags! We are allowed two bags per person. There was four of us, we had seven bags. She made my mum ruffle around to consolidate our bags, but I told the attendant that my daughter is a person and we paid full price for her, She (my daughter) is allowed two bags! 2x4=8! The attendant then looked at me blankly and just let us through not even apologising for her mistake! Rude! A week later my parents return trip from Oklahoma was booked with United airlines. When they got there (their English is limited) they asked for assistance with the self check in. The two ladies that went to help them, told my parents they had too many bags. Again! My mum had two bags, dad the same. Mum was holding her jacket and a travel pillow for the flight. They bullied my parents to the point, that my mum said she didn't want any more hassle and was happy to pay for the baggage fee. My mum had only cash, but they told my mum they don't accept cash, only credit card! By this time it was almost boarding time for them, then a supervisor of the airline came to see what was the fuss, the supervisor told my parents that they can go because they have the correct amount of bags - just plain rudeness! No customer service! Would never recommend anyone to fly with them! United airlines horrible! If I had a choice I wouldn't give them one star! ",1,1,,13th May 2016,"""just plain rudeness""", (Netherlands) ,LAS to OKC via DEN,1,Economy Class,1,Family Leisure,1,1,1
United,Boeing 747-400,,May-16,1,2,"Shanghai to San Francisco with United Airlines. I chose to fly United as I couldnt face a China Eastern flight over such a distance and thought it would be nice to fly a US carrier for a change. Sadly dissapointment started when they took my bottle of water just outside the plane - (no bottled water given on board). I was quite suprised that the aircraft actually looked older than I did - not a good thing. No in seat entertainment and the premium economy seats were exactly the same as economy but you got a couple of extra inches legroom. There were instructions on how to use your own ipad and the United entertainment system but you could only do so if you had already downloaded the app - thanks for telling me in advance. Or I could pay $15.99 for wireless to download it. The food was awful, the pasta was rubbery and had a very odd taste, so on the way back on the same terrible plane got a sandwich from the deli near gate 102 - much better. Was it worth the money to upgrade to premium economy - no, except that I had an empty seat next to me on the way out. Will never fly United Airlines again. Only positive point the hostesses were very nice.",3,4,,13th May 2016,"""never fly United Airlines again""", (Netherlands) ,PVG to SFO,3,Premium Economy,4,Solo Leisure,3,0,2
United,,,May-16,0,3," |  I booked United Airlines flight 3692 from Austin to MSP on May 11, 2016. There was an mechanical problem with the door so the passengers were diverted to other flights. The purpose of my trip was to attend my brother's funeral, I had to be there on time. I explained my need to get to Minnesota before 1:30 and the AUS attendant got me onto the next flight to Houston to make the next flight to MSP which was scheduled to arrive at 1:17pm. The National Cemetery is right next to the airport and the time is approximately 10 minutes from the airport to the cemetery via the highway. At Houston, I asked the attendant if I could be off the plane first when it arrived at MSP. She said ""No"" but she did move my seat assignment closer to the door. I also asked if they could request a sky cab/cart upon landing so it could take me to the taxi cab stands located outside the airport. They made those arrangements for me. Fortunately the plane arrived 10 minutes earlier than the scheduled arrival time. The sky cab/cart arrived just as I got into the terminal. The driver whisked me as close as he could to the taxi cab stands and explained the quickest way to get to the taxis. I want to thank all attendants, the MSP cab/cart driver and the taxi cab driver for getting me to my brother's funeral 5 minutes before the 1:30 start time. ",5,7,yes,13th May 2016,"""thank all attendants""", (Netherlands) ,AUS to MSP,3,Economy Class,5,Solo Leisure,4,1,0
United,,,May-16,3,3,"Newark to Melbourne via Los Angeles with United. Much better than I expected. Flights were punctual. Aircraft cabins and toilets were clean. Food was tasty. Seats comfortable. Entertainment was barely ok, I like European films better than US and there were none. Water tasted awful but I have been warned about aeroplane water often enough to not take more than a sip. The total cost of my 7 flights was 30% less than ""Oneworld"". My only issue is that US airports are awful, but that has nothing to do with United.",5,9,yes,10th May 2016,"""better than I expected""", (Netherlands) ,EWR to MEL via LAX,5,Economy Class,5,Couple Leisure,5,0,0
United,"Boeing 767, Boeing 737-900, Boeing 777",,May-16,4,3,"Maybe I was lucky, but all my flights during my recent trip to the US were great. Flew from Munich to Las Vegas via Newark and on the return San Diego to Munich via Chicago. All flights on time, very friendly and cheerful flight attendants on all 4 trips. Food was ok, entertainment system on the longhaul flights had a good variety of movies, TV shows etc. Nothing to complain about with the seats. I would recommend United.",5,9,yes,10th May 2016,"""friendly and cheerful flight attendants""", (Netherlands) ,SAN to MUC via ORD,4,Economy Class,4,Solo Leisure,5,0,0
United,Boeing 737,,May-16,1,2," |  Flew United Airlines from Kona to San Francisco. The problem with this flight was the seats. Everyone around me including myself was trying to hold their heads up by placing them on the seat in front of them. The seats do not recline very much and were so uncomfortable. The service was fine, we were on time but it was so uncomfortable and we were all talking about it. I am going to find someone else to fly back home to Kona with.
",2,1,,5th May 2016,"""were so uncomfortable""", (Netherlands) ,KOA to SFO,1,Premium Economy,3,Family Leisure,3,1,1
United,,,Apr-16,2,0," |  Flight was originally scheduled for a 1.30pm departure from Chicago O'Hare to San Francisco. Was delayed to 2.30pm because the flight was delayed from 'Cancun'. Was further delayed until 4.15pm. The plane arrived at another gate and was 'coming right over'. The plane arrived at 6pm and was suddenly determined to have mechanical problems. Another plane arrived at 9pm. We finally boarded. The conveyor didn't work to load the baggage and the crew were not around to unplug it in order to restart it. It's 10.30pm and we are still stuck at the gate. We've had to book a hotel in SF and forget about our 2 hour drive home tonight or should I say tomorrow morning. This after having to upgrade to a premium seat for my wife because her seat was never assigned when the flight was booked online. Our current compensation for extra $ spent in the upgrade and the $150 needed for the room and the 9.5 hour delay - a $10 food voucher. No fault of the nice people at the desk and on board, but never flying United again.
",1,1,,3rd May 2016,"""never flying United again""", (Netherlands) ,ORD to SFO,4,Premium Economy,4,Business,1,1,0
United,Boeing 767-400,,Mar-16,5,4," |  Overnight flight from Newark to Heathrow. We upgraded to premium economy for this flight and it was my first experience with UA. Boarding was smooth, assigned a row to join which was marked on the boarding pass. Welcomed on board and found the seats, two of us travelling and we discovered that no one was assigned to the third seat in our row which made it a bit more comfortable. Legroom was good although seat width felt a bit narrow and looked to be the same as economy. That was about it in the way of 'perks' compared to economy as far as I could see. As for the flight, one hour delay in taking off and strong winds delayed our arrival. Good choice of entertainment. Meals were reasonable and I managed to get a brief nap. I had a look at the economy legroom and it looked poor, so I was glad we upgraded but I would class it as only extra legroom rather than a premium product.",4,7,yes,2nd May 2016,"""my first experience with UA""", (Netherlands) ,EWR to LHR,3,Premium Economy,4,Couple Leisure,4,1,0
United,Boeing 777-200,,Nov-15,3,4," |  It was my first time flying with United Airlines and it turned out to be quite a pleasant flight, United Airlines was the cheapest full service airline which offers flights from Singapore to Hong Kong. However the timing for the flight was not that good as the flight departs Singapore at 5am in the morning. The aircraft cabin was quite clean and the seats were comfortable, the flight attendants were friendly when serving food and drinks to passengers. There was a choice of chicken noodles and scrambled eggs for the in-flight meal, I chose chicken noodles for my meal, unfortunately it was not to my liking as the noodles were too dry. The Inflight entertainment was really unresponsive and difficult to use but overall it was still a pleasant flight with United and I will definitely fly with them again in future.",4,8,yes,6th April 2016,"""seats were comfortable""", (Singapore) ,SIN to HKG,5,Economy Class,5,Family Leisure,5,1,0
United,,,Mar-16,2,4,"The stewardess on my United Airlines flight from Houston to Guatemala City was friendly and quite helpful. As we were getting closer to Guatemala City, she noticed that she had extra food and offered it to me. That came in handy as my next flight was delayed and I had to run to get it. I highly recommend her and wish her the best. My flight from Guatemala City to Houston actually had the Captain come over, give us his card and thanked us for traveling with United - I was impressed. ",3,8,yes,5th April 2016,"""friendly and quite helpful""", (Singapore) ,IAH to GUA,3,Economy Class,4,Business,3,0,3
United,Boeing 787 / 737-900,,Apr-16,5,2," |  United Airlines from Melbourne to Washington via Los Angeles. Apart from a genuinely appalling luncheon out of Melbourne, and rubbish food for sale on the domestic leg, I found everything efficient, punctual, and as comfortable as one can expect in Economy Plus - which is more economy than plus. But the extra leg room and earlier boarding and disembarkation is what I want, not frills. The Boeing 787 was new, in excellent condition, clean, seats quite comfortable for me, and a very good IFE product. Similarly with the Boeing 737-900 from LAX to IAD. Mature, pragmatic FAs: you know they know what to do, but charm is not always in it. Inflight wifi was not exactly cheap and tended to drop out over Samoa, but who doesn't? Otherwise very reliable. I've been flying UA for 30 years now, and have a lot of miles with them under my belt, and I have almost always found the airline functional, clean, and reliable,",4,8,yes,4th April 2016,"""functional, clean, and reliable""", (Singapore) ,MEL to IAD via LAX,4,Premium Economy,4,Business,4,1,4
United,,,Mar-16,3,3,"I flew out of Newark on 3/26 to West Palm Beach, Florida and back from Atlanta to Newark. Both flights were delayed and there is no inclement weather in the forecast both days. The plane going to West Palm Beach was so uncomfortable, my husband who is only 5""10 complained that his knees hurt after the trip. The plane coming back was slightly better but not a lot. My daughter who flew the same time we did via Southwest - both her flights going and coming back home were on time. I will not fly United again if I can help it. I will spend extra money just so I can fly on another airline other than United. Gas has gotten cheaper and the airline could not forego charging for luggage check which further delays the flight since everyone wants to carry their suitcases with them to the plane to avoid the fees. We were in Group 5 last night and people who had their suitcases with them had to check them in for free because there was no more room available for their bags in the plane and I think this is not fair because my husband and I checked in our small bags and we had to pay for them. It seems this is a punishment for people who check in their bags and for those who did not and then at the last minute had to check them in because of lack of room for their bags for FREE! What kind of a system is this?",4,3,,4th April 2016,"""punish people who check in bags""", (Singapore) ,EWR to PBI via ATL,2,Economy Class,4,Couple Leisure,3,0,3
United,,,Apr-16,0,0, |  The worst customer service I have had and I am not one to complain. I had a 6 am flight booked to go to Houston then Cozumel an hour after. We were then told the flight was then delayed by 8 hours (supposed to leave around 2 in in the afternoon but I later checked and and it didn't leave until 5). No one expalined the situation until 2 hours later. There was no apologies or complimentary coffee to help make the long wait bearable. I understand that is always a risk when flying but I waited in line for over 4 hours to be rebooked onto a flight and given a hotel voucher so vague not even the staff at Dallas could tell me what to do (I would be in Cozumel a day late). No information on the hotel number or address or shuttle. Just the name and there were two in the city. Not being from the US I then had to use roaming charges to try and find my reservation. There was no reservation at either and no shuttle according to the hotel. Just take my advice and pay a little extra if you can for a different airline because I would not wish this situation on anyone.,1,1,,3rd April 2016,"""the worst customer service""", (Singapore) ,YYC to CZM via IAH,1,Economy Class,1,Solo Leisure,1,1,0
United,Boeing 747,,Mar-16,0,1,"San Francisco to Sydney, travelling on to Auckland. United Airlines are the worst airline to travel with - they only allowed to check in one bag, although they are flying for Air New Zealand. The flight service was the worst - in 15 hrs flight they gave us one meal, nothing in between until the breakfast. I also was not given the requested meal, not even water or soft drinks. Even the return flight for the baggage is limited to one bag, even though we are with Air New Zealand. Called the airline and the answer is that you have to go with United rules of baggage and can not pre pay for excess baggage - you have to pay at the airport $200.00 against $1.00 which Air NZ is charging for excess baggage as a promotional. Will be the last time to travel with United Airlines.",1,1,,3rd April 2016,"""only allowed to check in one bag""", (Singapore) ,SFO to SYD,1,Economy Class,1,Couple Leisure,1,0,0
United,Boeing 777 / 737 / 757,,Mar-16,4,3,"Just back from a trip to Florida booked with United from Ireland, with Shannon to London leg by Aer lingus. Outbound from Heathrow to Orlando via Washington and returned via Newark. Overall found them very good to fly with. Staff both in ground and in the air helpful and friendly. Food not great but no worse than other carriers. Plenty drinks offered. Boeing 777 very comfortable and plenty room. Boeing 757 inbound a bit cramped but not full which made it easier. Our seats from Washington to Orlando were changed on check in and had us separated from kids but agent in London sorted it no problem. Also a nice touch was arriving in London late yesterday morning the crew moved as many connecting pax as they could forward and also asked anyone not connecting to allow those with connections off first and amazingly everyone obliged! I must say I wasn't looking forward to the trip given some reviews  (booked this way as cheapest option), but I was pleasantly surprised and would not hesitate to use again though would try to avoid the Boeing 757 transatlantic legs where possible. I fly a lot and there are a lot worse out there!",4,8,,2nd April 2016,"""I was pleasantly surprised""", (Singapore) ,LHR to MCO via IAD,3,Economy Class,5,Family Leisure,4,0,0
United,Boeing 767-300,,Feb-16,2,2,"Chicago to London return, both flights basically the same as this LHR-IAD sector, with the exception of a fully functioning in-flight entertainment system. Check in with United in London is at its worst average and usually much better. I swear Heathrow has the best ground staff in the entire United system. Was informed the Star Golds now when access to fast track security which is used. It is a very long walk to the United Club but I was prepared for that. The United Club in London is tops and with great staff. The plane was a typical old Boeing 767 that United flies between London and Chicago. While old, it is fairly comfortable in Economy Plus as long as you aren't big into watching video. The screens are small with poor resolution and the sound for the video wasn't working on this flight. Still, all was set up with fresh pillows and blankets and the plane was clean. The thing that made this trip even better was that the economy cabin was empty. My guess is there were 25 of us in back with the front two cabins almost full. The lunch was decent though the portions were quite small. I don't like the pre-landing snack so I always bring my own food onboard for that meal. Flight attendants were friendly. In fact, everyone in Economy was in a good mood that day and, who wouldn't be with all of that room. We were delayed in London due to traffic and weather. Arrived in Chicago having made up about half of the delay. Baggage was out in a very acceptable amount of time. I do this route a fair amount and it is usually one of United's best. Much of that has to do with the London ground staff which is often exceptional and some of the flight attendants who routinely work this route. Fly this route four or five times a year and people will start to recognize you.  I am no fan of the new United and this flight isn't quite as much of a joy when full but flying this route tends to be one of the better experiences when traveling on the new United.",5,7,yes,2nd April 2016,"""economy cabin was empty""", (Singapore) ,LHR to IAD,3,Premium Economy,3,Solo Leisure,3,0,0
